"MAPA/Integer/set/order=0","DELEGACIO/Decimal/set/precision=2/set/scale=0/set/roundMode=4/set/locale=en/set/order=10","MUNICIPIO/Decimal/set/precision=3/set/scale=0/set/roundMode=4/set/locale=en/set/order=20","MASA/String/set/size=5/set/order=30","HOJA/String/set/size=7/set/order=40","TIPO/String/set/size=1/set/order=50","PARCELA/String/set/size=5/set/order=60","COORX/Decimal/set/precision=8/set/scale=2/set/roundMode=4/set/locale=en/set/order=70","COORY/Decimal/set/precision=9/set/scale=2/set/roundMode=4/set/locale=en/set/order=80","VIA/Integer/set/order=90","NUMERO/Integer/set/order=100","NUMERODUP/String/set/size=1/set/order=110","NUMSYMBOL/Decimal/set/precision=2/set/scale=0/set/roundMode=4/set/locale=en/set/order=120","AREA/Integer/set/order=130","GEOMETRY/Geometry/set/srs=EPSG@23030/set/geomtype=Multipolygon@2D/set/order=160"
"242","46","900","63353","YJ2763E","U","04","726325.30","4373592.47","884","4","D","6","177","POLYGON ((-0.3698000534469125 39.48022701538685, -0.3698226198082282 39.48023358450844, -0.3699179189812467 39.48026294324254, -0.3699018068036006 39.480296099822816, -0.3698513534556426 39.48039991336205, -0.3697338768063365 39.48036322399857, -0.3697849994976061 39.480258002292224, -0.3698000534469125 39.48022701538685))"
"242","46","900","63353","YJ2763E","U","05","726333.31","4373589.85","884","4","E","6","112","POLYGON ((-0.3697338768063365 39.48036322399857, -0.3697126324542451 39.480356585688966, -0.3696743716222395 39.480344638949234, -0.3697085521529477 39.48020037305731, -0.3698000534469125 39.48022701538685, -0.3697849994976061 39.480258002292224, -0.3697338768063365 39.48036322399857))"
"242","46","900","82360","YJ2783E","U","01","728124.35","4373690.13","2632","2",,"6","23181","POLYGON ((-0.3511196389582824 39.47980086813659, -0.3509356055781487 39.47974667927906, -0.3482201078435061 39.478947049932685, -0.3476111334670334 39.48021852191296, -0.3508535645232503 39.48115338705766, -0.3508431861845013 39.481167244469184, -0.3507948839888418 39.48123614039525, -0.3507368009504166 39.48132075859959, -0.3507221691436957 39.481341775484246, -0.3507029937101367 39.48136917499598, -0.350671150935586 39.481402591737826, -0.3505722491416329 39.48137430174105, -0.3504563417230726 39.48134075923254, -0.3504374844456795 39.481335284407386, -0.3503044484915672 39.48129666668534, -0.3501317407708304 39.481246604001015, -0.3501489351253636 39.48121321370346, -0.3496648317994497 39.481070286378234, -0.3495684667570672 39.48104180115197, -0.3495482626543128 39.4810358270137, -0.3495219344329579 39.48102810964269, -0.3494967574590558 39.48102068878522, -0.3494787019367368 39.481055320550404, -0.3493349197602086 39.48101333510615, -0.3493030200205983 39.48100401767739, -0.349312189612635 39.480986029396455, -0.348659248022812 39.48079231126136, -0.3486491558098221 39.480813161202825, -0.3485649929059147 39.4807886290972, -0.3485385073070489 39.48079117776442, -0.348392318459237 39.480740816765994, -0.348199706042046 39.48068248651887, -0.3481918852134998 39.48068011893711, -0.347949577600326 39.48061089779559, -0.3479140330766821 39.480600987813396, -0.3476905419800412 39.48053525853615, -0.3473570223891918 39.48043738767478, -0.3475510233433302 39.48001355453154, -0.3481312215370996 39.47880827023734, -0.347197077531765 39.47853098523738, -0.3471988605603125 39.478527809858164, -0.347202403275891 39.478523296329755, -0.3472106566304826 39.478520241639295, -0.3472218408061969 39.478519596104164, -0.3472842996746289 39.47852174267989, -0.3473709025783291 39.47853398954892, -0.3474053369668592 39.478540811407754, -0.3474983948770504 39.47855924132617, -0.347616203394247 39.47857319129202, -0.3477667301644743 39.478601040547524, -0.3478634755797289 39.47861895076207, -0.3479493471685894 39.478634847027585, -0.3481098150235381 39.47866112099881, -0.3482207507465885 39.47867545402238, -0.3482599461755591 39.47868409592212, -0.3482711574549437 39.478688856090336, -0.3483085148093557 39.47870304138688, -0.3483261823808856 39.478709210093, -0.3483568887993668 39.4787209914391, -0.3483912846716395 39.4787305147211, -0.348427849572968 39.47874414137771, -0.3484629868020352 39.47875251043213, -0.3484998357105628 39.478755603434315, -0.3485346179348885 39.47875801866188, -0.3485581067741911 39.47875783394026, -0.3485858897202672 39.47875477434338, -0.3486254411458445 39.47874792937671, -0.348662645831073 39.47873859851703, -0.3486883499252654 39.47873548695783, -0.3487077243706779 39.4787331408446, -0.3487483961986171 39.47872740243682, -0.3487814126493842 39.47872121909029, -0.3488107465044707 39.47871711378759, -0.3488456175160996 39.47872025163907, -0.3489161691526517 39.478726635868334, -0.3489636110714875 39.47873546567382, -0.3489687213836271 39.478738645201695, -0.3492075024297989 39.478787334100154, -0.3494233444875668 39.478834440746645, -0.34949792067049 39.47885071332671, -0.3497036351727107 39.478891620219414, -0.3497764448451676 39.47890895588985, -0.3497877134116862 39.478909915571286, -0.3498516460598519 39.47891535551159, -0.3499371741291911 39.4789191979205, -0.3499856684182203 39.478930934077425, -0.3500421358734633 39.47894087014221, -0.3501665555475582 39.47896749031515, -0.3502110189643297 39.47897823359339, -0.3503194030111951 39.47904754925566, -0.3503265698736707 39.479051676484204, -0.350333644714598 39.47904291925086, -0.3503862175332428 39.479081954352864, -0.3503884789515483 39.47908362747448, -0.3504547365057423 39.47913270392502, -0.3504669627601404 39.479126046046325, -0.3505215613877564 39.47916990186185, -0.3506442112826955 39.4792676494764, -0.3506635807997668 39.47928610388808, -0.350725885696059 39.47934545451315, -0.3508261094751244 39.47944602383456, -0.3508930370691924 39.479514213644315, -0.3509690104911463 39.47960134762032, -0.351040293773159 39.47968954575185, -0.3510822637412195 39.47974761733571, -0.3511196389582824 39.47980086813659))"
"242","46","900","72386","YJ2773G","U","05","727245.26","4373832.19","2866","6",,"6","317","POLYGON ((-0.3588638185669325 39.4823367249136, -0.3588852044737115 39.48227234870129, -0.3589016007715959 39.48222308369825, -0.3589088204494909 39.482201266681635, -0.3589139363856798 39.48218588807872, -0.3589247044050793 39.482153251240874, -0.3589627758351957 39.482160963142334, -0.3589831951643934 39.482165120795706, -0.3590557577704052 39.48217992265684, -0.3590938224185206 39.48218781453452, -0.3590927671514787 39.482191123752706, -0.3590347811578186 39.48236556468529, -0.3590329369851007 39.48237128830886, -0.3590300536021258 39.48237068225538, -0.3589925662215436 39.48236289356298, -0.3588638185669325 39.4823367249136))"
"242","46","900","67331","YJ2763D","U","01","726712.55","4373416.05","3140","8",,"6","1530","POLYGON ((-0.3652405363324244 39.47829372269399, -0.3656741875540934 39.478421658179634, -0.365621427640992 39.478529016523915, -0.365516279532091 39.47874311095134, -0.3650799790697309 39.47861448418281, -0.3650802351537233 39.478613859382996, -0.3651199589031386 39.4785346730863, -0.3651407136343817 39.47849298314098, -0.36518661779978 39.478400964478816, -0.3652405363324244 39.47829372269399))"
"242","46","900","69357","YJ2763F","U","01","726815.52","4373541.11","3140","13",,"6","7800","POLYGON ((-0.3645138634988156 39.480042721425285, -0.3645000762013885 39.48007088961121, -0.3644182780352275 39.48022184830249, -0.3643656824116115 39.48033092138616, -0.3635482454302131 39.480090133720104, -0.363544343954093 39.480088783986744, -0.3635988160308299 39.47997930342466, -0.3637246259635865 39.47972622167446, -0.3636849498338007 39.47958253420326, -0.3637445602428296 39.47946010757293, -0.3637803516527052 39.47938659809687, -0.3638381996281991 39.47926773489309, -0.3638555881449294 39.479232094717034, -0.3638582323516491 39.479232875397145, -0.3638637746888682 39.47922156012787, -0.3638639605872268 39.479220947251676, -0.3639119954651195 39.47923506799994, -0.3639121910469819 39.4792351219845, -0.3639130160790011 39.47923343806338, -0.3642157007894187 39.47932241375882, -0.364214863298654 39.47932411992119, -0.3642151517997089 39.47932417601295, -0.3642662163999901 39.47933918512784, -0.3642659640453773 39.47933971091498, -0.3642538524650672 39.47936444874863, -0.3642572383598207 39.479365444433896, -0.3644238954935072 39.4794144300378, -0.3644363641528356 39.479418095596536, -0.3644694242556274 39.47942781356124, -0.364545184970237 39.4794500806254, -0.3645572626468471 39.479453633704, -0.3645599724374129 39.47944790709528, -0.3645614319082141 39.47944481418956, -0.3646500405663124 39.47947086343599, -0.3646484895972421 39.47947422452767, -0.3646456945707356 39.47947989965772, -0.3646531901612518 39.4794822722718, -0.3646578070194205 39.47948391746083, -0.3646706031409105 39.47949030202941, -0.3646820025118087 39.479498118827614, -0.3646917270262703 39.47950719038405, -0.3646995580120312 39.47951730454055, -0.364701958596181 39.479521304778594, -0.3647053124908263 39.47952822742679, -0.364708849155854 39.47953969909144, -0.3647100965592824 39.479551456663046, -0.364709018777618 39.479563220058346, -0.3647061444199483 39.47957299683757, -0.3647056376218565 39.47957471951193, -0.3647035240437133 39.479579126363085, -0.3647109977477626 39.47958130929518, -0.364714826754243 39.4795824231205, -0.3646812183663733 39.47965109520094, -0.3646804826611955 39.479650875820795, -0.3646698877991359 39.47964776627805, -0.3646653530950606 39.479657027941414, -0.3646537700386234 39.47968070126778, -0.364634559969501 39.47971994876176, -0.3646193370267247 39.479751043750845, -0.3646172082243876 39.479755391698596, -0.3646190357896051 39.47975594213679, -0.3646497017900396 39.4797651868512, -0.364588575493935 39.47989007948011, -0.364585880162132 39.47989557669595, -0.3645482971156911 39.47997236998407, -0.3645289293040639 39.48001194269609, -0.3645138634988156 39.480042721425285))"
"242","46","900","62376","YJ2763G","U","03","726312.70","4373760.11","1704","18",,"6","187","POLYGON ((-0.3698645940189708 39.48179708846903, -0.3698807883862786 39.48180231970572, -0.3699281073905227 39.4818176244437, -0.3699539466679415 39.48182604683619, -0.369969683222159 39.48183108752505, -0.3699943745494205 39.48183912357925, -0.3699814955943456 39.48186621843575, -0.3699806078858818 39.48186818025082, -0.3699788324687964 39.48187210388093, -0.3699745406115513 39.48188110549592, -0.3699348726605207 39.48196506931587, -0.3697985949433831 39.481925769845596, -0.3698232134303711 39.481877139757785, -0.3698317496828997 39.48186039667865, -0.3698408851967162 39.48184255909678, -0.3698645940189708 39.48179708846903))"
"242","46","900","62352","YJ2763E","U","10","726201.73","4373524.59","2240","11",,"6","179","POLYGON ((-0.3713430051863713 39.47991683026644, -0.3712619265700828 39.47991823921834, -0.3712556118988664 39.479888367741395, -0.3712521501942627 39.479872253989576, -0.3712290753881022 39.4798768669203, -0.371226592955193 39.47986870295445, -0.3712154357817838 39.479868630721185, -0.3712075680374344 39.479855300066355, -0.3711883003351151 39.47978045252778, -0.3713017894511809 39.479748786985645, -0.3713256883001504 39.47974698537022, -0.3713438834751599 39.47991681410018, -0.3713430051863713 39.47991683026644))"
"242","46","900","74338","YJ2773C","U","02","727437.84","4373322.75","2389","3",,"6","2759","POLYGON ((-0.3572382269260689 39.47775156518505, -0.3572016884866823 39.47782622672853, -0.3572005579658681 39.47782845318088, -0.3571961418013861 39.477837631658794, -0.3571841740537458 39.477862043190214, -0.3571786273624564 39.47787344811938, -0.3571769947643833 39.47787665410467, -0.3571711919198045 39.47788868381357, -0.3571616183894404 39.477908195034345, -0.35715430931026 39.47792316334158, -0.3571443600646371 39.47794338670807, -0.3571238262891171 39.47798526037424, -0.3571234437659599 39.477986152539756, -0.3571187748372832 39.47799586578482, -0.3571102088402507 39.47801332792521, -0.3570977321339389 39.47803889899597, -0.3570967279777447 39.47804085806154, -0.3570948358107375 39.478044778834324, -0.3570804703326595 39.478074180666354, -0.3570735471501464 39.47808816679258, -0.3570696398473215 39.4780961857135, -0.3570314684169003 39.47817405317049, -0.3570308945056854 39.47817385994386, -0.3569534065380571 39.47815110729723, -0.356731406517056 39.47808587975977, -0.3567904742879675 39.477965786703734, -0.3568002938563417 39.47794592076529, -0.3568487836121025 39.47784729791965, -0.356891866504389 39.47775945254074, -0.3569018123838614 39.477739319205895, -0.356949174721976 39.47764283274585, -0.35699276283367 39.477553917776945, -0.3570033405070347 39.477532447503904, -0.3570494490700513 39.47743836481744, -0.3570928182594149 39.4773490844801, -0.3571030269830556 39.47732814632465, -0.3571443775186448 39.477243054121686, -0.3572656656246431 39.47727869420239, -0.3572858991109396 39.47728464964565, -0.3574437463838462 39.47733103050691, -0.3573974813793596 39.47742619083919, -0.3573730372848362 39.47747617350695, -0.3573633375034812 39.47749595213523, -0.357341410528242 39.477540857104756, -0.3572970612336523 39.47763146654343, -0.3572727501753945 39.47768100177982, -0.3572630435174113 39.4777009604153, -0.3572382269260689 39.47775156518505))"
"242","46","900","75321","YJ2773D","U","03","727560.20","4373312.89","530","3",,"6","1029","POLYGON ((-0.3555714955303444 39.477432756889584, -0.355743935335103 39.47748361612189, -0.3557441642137114 39.47748371141676, -0.3558745284586096 39.47752217199261, -0.3559199383743522 39.4775355471313, -0.3558539563891646 39.47766935573517, -0.3558038361407293 39.47777109408009, -0.3557868333426577 39.47780566075419, -0.3557416555724206 39.47779229084494, -0.3556131355892296 39.47775423243253, -0.35561301944429 39.47775422978942, -0.355480355911526 39.477715085984386, -0.3554388573801789 39.47770279064285, -0.3554562360405635 39.47766751188254, -0.3555046078944928 39.477568977016915, -0.3555047308605375 39.47756879964228, -0.3555548650187043 39.47746670139733, -0.3555714955303444 39.477432756889584))"
"242","46","900","72347","YJ2773C","U","07","727055.44","4373434.07","714","2",,"6","1518","POLYGON ((-0.3612763135042304 39.47900382895391, -0.3609833853865922 39.47891735992499, -0.3611632252931781 39.478548305370886, -0.3612142570085946 39.47844379265544, -0.3612236857342107 39.478446529195736, -0.3612411596385231 39.47845170059577, -0.3612417335648049 39.47845189380208, -0.3613245151169425 39.47847611510715, -0.3615065240421397 39.478529255124826, -0.3614682313031267 39.47861045453881, -0.3614468085599604 39.478654380799135, -0.3613273386176297 39.478899496220244, -0.3612878975845783 39.478980309144305, -0.361282354857675 39.47899162427772, -0.3612763135042304 39.47900382895391))"
"242","46","900","74345","YJ2773C","U","02","727497.94","4373451.59","1762","118",,"6","622","POLYGON ((-0.3562239968784267 39.47881610900284, -0.3562148413268685 39.47880923429222, -0.3562098638580698 39.47880560766974, -0.3561949382747321 39.47879454778322, -0.3561840848580017 39.47878646331509, -0.3561769619849565 39.478781166320715, -0.3561736823905863 39.47877874945228, -0.3561713080999773 39.478776983787334, -0.3561645234388992 39.478771964746954, -0.3561464344241717 39.4787584906285, -0.3561393081468152 39.47875328364093, -0.3561336576764085 39.47874901109691, -0.3561336610864527 39.478748921087956, -0.356133544939811 39.4787489184453, -0.3561248403523157 39.47874241433452, -0.3561024571347931 39.47872568947543, -0.356096348902692 39.47872122634112, -0.3560932981970301 39.47871890476489, -0.3560913748564599 39.47871750970497, -0.3560842519975219 39.47871221270533, -0.3560731731335908 39.47870394292431, -0.3560594911043913 39.47869381218088, -0.3560522555139136 39.47868842252776, -0.3560436602677913 39.47868210107193, -0.3561253272270398 39.47861603399529, -0.3561520667401211 39.478594481099634, -0.3561601008874533 39.4785879974921, -0.3561670556161755 39.47858239019008, -0.3561674142852226 39.478582128091006, -0.3562215012534876 39.47853831541259, -0.3562446437931311 39.478519653512706, -0.3562446472030045 39.47851956350375, -0.3562767837142858 39.47849362904164, -0.3563064059066379 39.47851565349558, -0.3563168083517859 39.47852336734598, -0.356323818474178 39.47852857168005, -0.3563261927607158 39.478530337341795, -0.3563293596128798 39.47853266155438, -0.3563350134887801 39.47853684407987, -0.3563355805812872 39.47853721732793, -0.3563587563652532 39.47855450069311, -0.3563665556503111 39.47856035358449, -0.356367235479809 39.47856081948377, -0.3563734530435002 39.4785654652644, -0.3563984394529515 39.4785840510262, -0.3564040933371775 39.4785882335486, -0.3564060132711971 39.47858971861242, -0.3564097438124122 39.4785925060797, -0.3564166412119578 39.478597617757224, -0.3564280583126145 39.478606165460384, -0.3564562116119415 39.4786270754207, -0.3564251442865291 39.47865240365043, -0.3563519831061058 39.478711817876636, -0.356351860139988 39.47871199525214, -0.3563473033590325 39.47871567521653, -0.3563470608365229 39.47871593995858, -0.356340464776923 39.47872128517171, -0.3563321881070039 39.478728033533656, -0.3563320685505923 39.47872812090018, -0.3563319489941787 39.4787282082667, -0.3563048439916887 39.478750203320885, -0.3562983674821025 39.47875546116487, -0.3562981283691004 39.47875563589785, -0.3562239968784267 39.47881610900284))"
"242","46","900","74345","YJ2773D","U","04","727539.35","4373417.26","1762","122",,"6","331","POLYGON ((-0.3560041588757479 39.47839923139949, -0.3559866388711473 39.47841369703208, -0.3559711615471455 39.478426407410296, -0.3559184921447777 39.47846962162208, -0.3559183725883331 39.47846970898817, -0.3558973785891002 39.47848688824047, -0.3558738602503362 39.47850626221132, -0.3558663009033216 39.47851248634334, -0.3558409857871141 39.47853326080628, -0.3557662184833552 39.47847858855562, -0.3557213089706349 39.47844585613368, -0.3557252096267138 39.478438017282286, -0.3557789511267742 39.47832969498706, -0.3557958106417102 39.47829584574982, -0.3558981587425838 39.47834664124832, -0.3559145904757204 39.478354762587976, -0.3559808811264469 39.47838771118319, -0.3560041588757479 39.47839923139949))"
"242","46","900","74364","YJ2773E","U","01","727503.71","4373684.68","2827","22",,"6","6104","POLYGON ((-0.356285460800907 39.481047689492655, -0.3562245164639014 39.481002430756206, -0.3562046196300163 39.480987564214864, -0.3561375703874455 39.48093775229296, -0.3560260951536665 39.48085467850415, -0.3559562208577047 39.480802730208424, -0.3559328155725794 39.4807853514523, -0.3558765110593978 39.48074344122855, -0.3557884348280225 39.4806779260128, -0.3557368791680461 39.48063954707449, -0.3558980389139035 39.48050970616067, -0.355856544354379 39.48047885322266, -0.3559053485350176 39.480439514921684, -0.3559934842287449 39.48036846024093, -0.3561154310000809 39.48027024797964, -0.3561570417095812 39.48030110346852, -0.3563180837394756 39.480171259269774, -0.3563579965789891 39.48020090493369, -0.356442342163677 39.48026363225158, -0.3565000063545681 39.480306474000464, -0.3565231827445219 39.480323757349254, -0.3566285630133229 39.48040200751198, -0.3566818169363914 39.48044159581591, -0.356724329926396 39.48047319232185, -0.3567739626341412 39.48051017578655, -0.3567946554649095 39.48052551077041, -0.3568531092723243 39.4805690009142, -0.3569411864171745 39.48063451535256, -0.3569902590605637 39.48067094546799, -0.3568292170241341 39.48080079059215, -0.3568707122169791 39.48083164320196, -0.3568221508001162 39.48087071717255, -0.3567318597646861 39.480943435094986, -0.3566113473175783 39.48104059958316, -0.3565698521254977 39.481009746881334, -0.3564088119312961 39.48113950135425, -0.3563687858137931 39.48110976304183, -0.356285460800907 39.481047689492655))"
"242","46","900","76396","YJ2773H","U","01","727717.47","4373911.48","11037","2",,"6","4199","POLYGON ((-0.3536476415449004 39.482595057460045, -0.3540227776228242 39.482705758509105, -0.354165107462912 39.482747736660976, -0.3540757752180269 39.48323955648081, -0.3540576961454584 39.483339230851485, -0.3539047582426981 39.48342673547827, -0.3537598904119398 39.48343631873358, -0.3535081174356151 39.48335572278422, -0.3534839357631191 39.48290825314316, -0.3536476415449004 39.482595057460045))"
"242","46","900","71371","YJ2773G","U","01","727124.34","4373787.80","1762","94",,"6","251","POLYGON ((-0.3603968475378869 39.48183572521324, -0.3604177427193156 39.48179349884399, -0.3604809692525176 39.481812321801186, -0.3605463822845755 39.4818317349102, -0.3605773037768904 39.481840995514936, -0.3606357030756023 39.48185835744008, -0.3605827752376534 39.48196372761172, -0.3605246115763486 39.48194628092537, -0.3605212772053274 39.4819453043184, -0.3604967921113996 39.48193799163624, -0.3604932288413077 39.48193691974233, -0.3603655217408686 39.48189861471189, -0.3603843882794895 39.481860846593456, -0.360391061896801 39.48184730503719, -0.3603968475378869 39.48183572521324))"
"242","46","900","77372","YJ2773H","U","02","727889.07","4373784.67","3291","51",,"6","180","POLYGON ((-0.3516950186668001 39.48151475680109, -0.3516644198691141 39.481702249988025, -0.3515150735010593 39.481658397231605, -0.3515069019104864 39.481671543770005, -0.3514689615294898 39.48166040913483, -0.3514787421451473 39.48165387558416, -0.3516959786114094 39.4815078420233, -0.3516950186668001 39.48151475680109))"
"242","46","900","71379","YJ2773E","U","01","727149.51","4373724.29","1762","100",,"6","1171","POLYGON ((-0.3605197480081323 39.48158005864858, -0.3605138360446857 39.48159190586976, -0.3605074254244074 39.48160464262907, -0.3604859325760701 39.481647305873224, -0.3603294808816633 39.481600600408576, -0.3603247061853764 39.48161004111773, -0.3603111232645615 39.481637208955746, -0.360255484640541 39.48162063027792, -0.3601826003474682 39.48159897528292, -0.3602246881593569 39.48151588067176, -0.3602385067952625 39.481488628111876, -0.360024001881833 39.48142465806782, -0.3601210427428362 39.481228762396974, -0.3603395545733141 39.481294354753814, -0.3603848448975152 39.481307905629876, -0.3604017420859703 39.48131297397396, -0.3603639412371448 39.48139031041378, -0.3604213151714515 39.481407108631075, -0.3604536268731798 39.48141649093384, -0.3605173279012818 39.48143505438742, -0.3605650473222674 39.481448930631586, -0.3605835604667911 39.48145430591557, -0.3605712515484977 39.48147852986787, -0.3605547997914088 39.481510857591964, -0.3605426104086062 39.481534994169515, -0.360527528220339 39.48156492066179, -0.3605197480081323 39.48158005864858))"
"242","46","900","78398","YJ2773H","U","10","727799.15","4373904.17","2944","95","C","6","2331","POLYGON ((-0.3528199404737928 39.483869214539816, -0.3525760359637015 39.48387536888346, -0.3525675587481525 39.48319493309011, -0.3525621658629073 39.48275798107714, -0.3526586443393127 39.482742972698404, -0.3527481979488287 39.48272357241076, -0.352797944298155 39.48351746641757, -0.3528199404737928 39.483869214539816))"
"242","46","900","73405","YJ2773G","U","08","727428.32","4373980.65","2309","1",,"6","496","POLYGON ((-0.3570233773868998 39.483669867928434, -0.356993275987018 39.48366657073716, -0.3569529802364429 39.48366232096224, -0.356910019748566 39.48365783038637, -0.3568244506663462 39.48364876710525, -0.3568253214925371 39.48364419250334, -0.3568260488858043 39.48364033533061, -0.3568565304502039 39.48347094540826, -0.356966347159979 39.4834199319972, -0.3570024514455252 39.4834304825687, -0.3570368338812506 39.48344045344559, -0.3571167498592152 39.4834637117415, -0.3571265241275549 39.483466546564436, -0.3570956078581554 39.48352773279742, -0.3570653200378774 39.48358767210446, -0.3570616822040033 39.48359470619352, -0.3570611800810526 39.48359568572397, -0.3570517593064707 39.483614209434826, -0.3570451087294045 39.48362712070547, -0.3570429738523264 39.48363130621168, -0.3570233773868998 39.483669867928434))"
"242","46","900","77409","YJ2774B","U","01","727706.28","4374078.24","2533","16",,"6","7949","POLYGON ((-0.3534198570672643 39.48448114431826, -0.3534116338965568 39.48448032641431, -0.353365892295861 39.484475591004845, -0.3533179539834536 39.48447053528185, -0.3532710542531713 39.484465683369045, -0.3532455857062337 39.48448122870916, -0.3530986653395125 39.48446517981338, -0.3529955085327895 39.48445391133002, -0.3529936568689641 39.484453688975165, -0.3529158755581342 39.48437110951958, -0.3529150932021604 39.48437028091869, -0.3528958725310856 39.48434984385915, -0.352873071488265 39.48432572177279, -0.3528930005741854 39.4842110453337, -0.3528613203981666 39.48417888344613, -0.3528531105494631 39.48415320195232, -0.3528583063243899 39.48412350171329, -0.3528626275875887 39.48409846604533, -0.3528708294356468 39.48405081700284, -0.3528528729074242 39.48403076908128, -0.3528574333049185 39.48400555868819, -0.3528587621375343 39.48399811178757, -0.3528728737256983 39.48392032833699, -0.352926359119638 39.48388947603569, -0.3529269535532999 39.48388912923182, -0.3529303183193448 39.483870918338965, -0.3529311859881598 39.48386643378374, -0.3529313465353133 39.48386526631754, -0.3529341408210494 39.48384983510776, -0.3529363168209557 39.48383844370225, -0.3529380794748845 39.48382875452245, -0.3529380965487797 39.48382830447925, -0.3529417516687554 39.48380856873103, -0.3529470191350614 39.48378004124278, -0.3529537486409999 39.48374361945441, -0.3530155661489675 39.48370764182188, -0.3530165021029732 39.48370135709266, -0.3530269444133552 39.48362835469802, -0.3532333209077289 39.483508196003875, -0.3533395988838602 39.4835198957006, -0.3533637931955202 39.48352260885821, -0.3534986860019558 39.4836626126653, -0.35350115907838 39.48364951637163, -0.3535251143057898 39.483652404223584, -0.3535335718410985 39.483604130344226, -0.3537469541584582 39.48348007639836, -0.3538210748948575 39.48350284462698, -0.3538866924230362 39.48352298683328, -0.3539769882927392 39.48361585022771, -0.3539731456406658 39.48363747355732, -0.3539854550068795 39.483650095709756, -0.3539763931078611 39.48369898646762, -0.3539592845289677 39.48370868655178, -0.353957645001642 39.483718198379805, -0.3538817035355816 39.483709712518255, -0.3538330903534054 39.48374085639607, -0.3538723346136339 39.48377589287283, -0.3539205184679621 39.48378059360823, -0.3539167543927281 39.48380320967551, -0.3538940738544674 39.48381575571443, -0.353894517992639 39.483816306347364, -0.3539094341741686 39.483833762453735, -0.3538793163411669 39.48395964804435, -0.3538644521803477 39.483968408274336, -0.3538741139083842 39.48398033953853, -0.3538665104117861 39.48402142597581, -0.3538650552895229 39.484029140272476, -0.3538430272208534 39.48404287228261, -0.353859231383169 39.48406008746743, -0.3538508355361692 39.4841098041573, -0.3538291729729081 39.484123094055846, -0.3538456060463713 39.48414040454208, -0.3538438537484213 39.484149823713025, -0.3538316491842944 39.48421720069275, -0.3538266348278539 39.484245193468546, -0.3538057135285225 39.48425732911933, -0.3536663974420684 39.48433811687041, -0.3536389373094777 39.48435406737284, -0.3535823566860126 39.48438683140651, -0.3535527545001785 39.484404084398136, -0.3534198570672643 39.48448114431826))"
"242","46","900","72386","YJ2773G","U","02","727287.18","4373840.21","3146","7",,"6","419","POLYGON ((-0.3586924097245478 39.482488588329645, -0.3586195188753649 39.48247323825842, -0.3585488179314528 39.482458388356214, -0.3585432246430725 39.482449522813795, -0.3585289663789827 39.482426947314764, -0.3585232603499164 39.482417989121984, -0.358509770872313 39.482396602222025, -0.3584973747829213 39.482377041906965, -0.3584957449349304 39.48237403200041, -0.358493687957369 39.482370021432104, -0.3584873190944357 39.48236014730416, -0.3584904378849137 39.48235760569404, -0.3584904412923576 39.482357515684974, -0.3585114427123558 39.482340155973674, -0.3586412530786922 39.48223383188147, -0.3586665687997742 39.482213056837026, -0.3587533138026708 39.48227700817309, -0.3587431437922118 39.482312271096035, -0.3587352447893378 39.4823397481113, -0.3587254743247975 39.48237366881621, -0.3587224007644525 39.482384229162186, -0.3586924097245478 39.482488588329645))"
"242","46","900","70399","YJ2773G","U","18","727002.09","4373976.85","2363","4",,"6","251","POLYGON ((-0.361790289032956 39.48368549798639, -0.3617738923440788 39.483673324364524, -0.361723004227017 39.48363559380539, -0.3616263155951839 39.48356394168978, -0.3616153446539327 39.483555855051755, -0.3616013226159652 39.48354544696972, -0.3615847004901035 39.48353308802965, -0.361613725584653 39.48350951379786, -0.3616229588267023 39.483502066091546, -0.3616381938201733 39.483489619726264, -0.361667218878474 39.48346604547973, -0.3617092815864505 39.48349735970627, -0.3617122199358177 39.483499588499924, -0.3617800649635931 39.48355004592565, -0.3618052800943737 39.48356881591124, -0.3618425937305427 39.48359659897547, -0.3618451972357057 39.48359845981721, -0.3618558231487305 39.48360644851367, -0.3618723189765797 39.483619074807706, -0.361867762139735 39.48362275498494, -0.3617962873893295 39.48368058932965, -0.361790289032956 39.48368549798639))"
"242","46","900","72398","YJ2773G","U","06","727226.52","4373946.28","2598","5",,"6","261","POLYGON ((-0.3592767316276075 39.48341228369263, -0.359236415729999 39.48341163771418, -0.3591758821057695 39.48341071240493, -0.3590802814623282 39.483390252069455, -0.3590971255152327 39.483341447656805, -0.3590973816718118 39.48334082287302, -0.3591234912821357 39.48326529317006, -0.3591604052002936 39.48327288861829, -0.3591906298611801 39.483279070816806, -0.3592691860064022 39.48329526998173, -0.3593009104772152 39.483301756496466, -0.3593372470707548 39.483309248681955, -0.3593109223933961 39.48338432311467, -0.3593106560189917 39.48338521792631, -0.3593011309266659 39.483412658022715, -0.3592767316276075 39.48341228369263))"
